time,throughput
1.323,589600.0
1.324,589600.0
1.325,589600.0
1.326,589600.0
1.327,589600.0
1.328,589600.0
1.328,643200.0
1.329,643200.0
1.33,643200.0
1.331,643200.0
1.331,696800.0
1.332,696800.0
1.333,696800.0
1.334,696800.0
1.334,750400.0
1.335,750400.0
1.336,750400.0
1.337,750400.0
1.338,750400.0
1.339,696800.0
1.341,643200.0
1.342,589600.0
1.343,589600.0
1.344,589600.0
1.345,536000.0
1.346,536000.0
1.348,482400.0
1.349,482400.0
1.35,482400.0
1.351,536000.0
1.352,536000.0
1.353,536000.0
1.354,536000.0
1.355,536000.0
1.356,536000.0
1.357,536000.0
1.358,589600.0
1.359,589600.0
1.359,643200.0
1.36,643200.0
1.361,643200.0
1.362,643200.0
1.362,696800.0
1.363,696800.0
1.364,696800.0
1.365,696800.0
1.365,750400.0
1.366,750400.0
1.367,750400.0
1.368,750400.0
1.369,750400.0
1.37,696800.0
1.371,696800.0
1.372,696800.0
1.373,643200.0
1.374,643200.0
1.376,536000.0
1.377,536000.0
1.378,536000.0
1.379,536000.0
1.38,536000.0
1.381,536000.0
1.383,482400.0
1.384,482400.0
1.385,482400.0
1.386,536000.0
1.387,536000.0
1.388,536000.0
1.389,536000.0
1.39,536000.0
1.39,589600.0
1.391,589600.0
1.392,589600.0
1.393,643200.0
1.393,696800.0
1.394,696800.0
1.395,696800.0
1.396,696800.0
1.396,750400.0
1.397,750400.0
1.398,750400.0
1.399,750400.0
1.4,750400.0
1.4,804000.0
1.401,750400.0
1.402,750400.0
1.403,750400.0
1.404,696800.0
1.405,696800.0
1.406,696800.0
1.407,643200.0
1.408,643200.0
1.409,643200.0
1.411,536000.0
1.412,536000.0
1.413,536000.0
1.414,536000.0
1.415,536000.0
1.416,536000.0
1.418,482400.0
1.419,482400.0
1.42,482400.0
1.421,536000.0
1.421,589600.0
1.422,589600.0
1.423,589600.0
1.424,589600.0
1.424,643200.0
1.425,643200.0
1.426,643200.0
1.427,643200.0
1.427,696800.0
1.428,750400.0
1.429,750400.0
1.43,750400.0
1.431,750400.0
1.431,804000.0
1.432,750400.0
1.433,750400.0
1.434,750400.0
1.434,804000.0
1.435,750400.0
1.436,750400.0
1.438,643200.0
1.439,643200.0
1.44,643200.0
1.441,643200.0
1.442,589600.0
1.443,589600.0
1.444,589600.0
1.445,536000.0
1.447,482400.0
1.448,536000.0
1.449,536000.0
1.45,536000.0
1.451,536000.0
1.452,536000.0
1.454,482400.0
1.455,482400.0
1.456,482400.0
1.457,536000.0
1.457,589600.0
1.458,589600.0
1.459,589600.0
1.46,589600.0
1.46,643200.0
1.461,643200.0
1.462,643200.0
1.463,643200.0
1.463,696800.0
1.464,750400.0
1.465,750400.0
1.466,750400.0
1.467,750400.0
1.467,804000.0
1.468,750400.0
1.469,750400.0
1.47,750400.0
1.47,804000.0
1.471,750400.0
1.472,750400.0
1.473,750400.0
1.474,696800.0
1.475,696800.0
1.476,696800.0
1.477,696800.0
1.478,643200.0
1.479,643200.0
1.48,643200.0
1.481,589600.0
1.483,536000.0
1.484,536000.0
1.485,536000.0
1.486,536000.0
1.487,536000.0
1.488,536000.0
1.49,482400.0
1.491,482400.0
1.492,482400.0
1.493,536000.0
1.493,589600.0
1.494,589600.0
1.495,589600.0
1.496,589600.0
1.496,643200.0
1.497,643200.0
1.498,643200.0
1.499,643200.0
1.499,696800.0
1.5,750400.0
1.501,750400.0
1.502,750400.0
1.503,750400.0
1.503,804000.0
1.504,750400.0
1.505,750400.0
1.506,750400.0
1.506,804000.0
1.507,750400.0
1.508,750400.0
1.509,750400.0
1.51,696800.0
1.511,696800.0
1.512,696800.0
1.513,696800.0
1.514,643200.0
1.515,643200.0
1.516,643200.0
1.518,536000.0
1.519,536000.0
1.52,536000.0
1.521,536000.0
1.522,536000.0
1.523,536000.0
1.525,482400.0
1.526,482400.0
1.527,482400.0
1.528,536000.0
1.528,589600.0
1.529,589600.0
1.53,589600.0
1.531,589600.0
1.531,643200.0
1.532,643200.0
1.533,643200.0
1.534,643200.0
1.534,696800.0
1.535,750400.0
1.536,750400.0
1.537,750400.0
1.538,750400.0
1.538,804000.0
1.539,750400.0
1.54,750400.0
1.541,750400.0
1.541,804000.0
1.542,750400.0
1.543,750400.0
1.544,750400.0
1.544,804000.0
1.545,750400.0
1.546,750400.0
1.547,750400.0
1.548,750400.0
1.549,696800.0
1.55,696800.0
1.551,696800.0
1.553,589600.0
1.554,589600.0
1.555,536000.0
1.556,536000.0
1.557,536000.0
1.558,536000.0
1.56,482400.0
1.561,482400.0
1.562,482400.0
1.563,536000.0
1.563,589600.0
1.564,589600.0
1.565,589600.0
1.566,589600.0
1.566,643200.0
1.567,643200.0
1.568,643200.0
1.569,643200.0
1.569,696800.0
1.57,750400.0
1.571,750400.0
1.572,750400.0
1.573,750400.0
1.573,804000.0
1.574,750400.0
1.575,750400.0
1.576,750400.0
1.576,804000.0
1.577,750400.0
1.578,750400.0
1.579,750400.0
1.579,804000.0
1.58,750400.0
1.581,750400.0
1.582,750400.0
1.583,750400.0
1.584,696800.0
1.585,696800.0
1.586,696800.0
1.587,643200.0
1.589,589600.0
1.59,536000.0
1.591,536000.0
1.592,536000.0
1.593,536000.0
1.594,536000.0
1.596,482400.0
1.597,482400.0
1.598,482400.0
1.599,536000.0
1.599,589600.0
1.6,589600.0
1.601,589600.0
1.602,589600.0
1.602,643200.0
1.603,643200.0
1.604,643200.0
1.605,643200.0
1.605,696800.0
1.606,750400.0
1.607,750400.0
1.608,750400.0
1.609,750400.0
1.609,804000.0
1.61,750400.0
1.611,750400.0
1.612,750400.0
1.612,804000.0
1.613,750400.0
1.614,750400.0
1.615,750400.0
1.615,804000.0
1.616,750400.0
1.617,750400.0
1.618,750400.0
1.618,804000.0
1.619,804000.0
1.62,750400.0
1.621,750400.0
1.622,750400.0
1.623,696800.0
1.625,643200.0
1.626,589600.0
1.627,589600.0
1.628,589600.0
1.629,536000.0
1.63,536000.0
1.632,482400.0
1.633,482400.0
1.634,482400.0
1.635,536000.0
1.635,589600.0
1.636,589600.0
1.637,589600.0
1.638,589600.0
1.638,643200.0
1.639,643200.0
1.64,643200.0
1.641,643200.0
1.641,696800.0
1.642,750400.0
1.643,750400.0
1.644,750400.0
1.645,750400.0
1.645,804000.0
1.646,750400.0
1.647,750400.0
1.648,750400.0
1.649,696800.0
1.65,696800.0
1.651,696800.0
1.652,643200.0
1.653,643200.0
1.654,643200.0
1.655,643200.0
1.656,589600.0
1.657,589600.0
1.658,589600.0
1.659,589600.0
1.66,589600.0
1.661,589600.0
1.662,589600.0
1.663,589600.0
1.664,589600.0
1.665,589600.0
1.666,589600.0
1.667,589600.0
1.668,589600.0
1.669,589600.0
1.67,589600.0
1.671,589600.0
1.672,589600.0
1.673,589600.0
1.674,589600.0
1.675,589600.0
1.676,589600.0
1.677,589600.0
1.678,589600.0
1.679,589600.0
1.68,589600.0
1.681,589600.0
1.682,589600.0
1.683,589600.0
1.684,589600.0
1.685,589600.0
1.686,589600.0
1.687,589600.0
1.688,589600.0
1.689,589600.0
1.69,589600.0
1.691,589600.0
1.692,589600.0
1.693,589600.0
1.694,589600.0
1.695,589600.0
1.696,589600.0
1.697,589600.0
1.698,589600.0
1.699,589600.0
1.7,589600.0
1.701,589600.0
1.702,589600.0
1.703,589600.0
1.704,589600.0
1.705,589600.0
1.706,589600.0
1.707,589600.0
1.708,589600.0
1.709,589600.0
1.71,589600.0
1.711,589600.0
1.712,589600.0
1.713,589600.0
1.714,589600.0
1.715,589600.0
1.716,589600.0
1.717,589600.0
1.718,589600.0
1.719,589600.0
1.72,589600.0
1.721,589600.0
1.722,589600.0
1.723,589600.0
1.724,589600.0
1.725,589600.0
1.726,589600.0
1.726,643200.0
1.727,643200.0
1.728,643200.0
1.729,643200.0
1.73,643200.0
1.731,643200.0
1.732,643200.0
1.733,643200.0
1.734,643200.0
1.735,643200.0
1.736,643200.0
1.737,589600.0
1.738,589600.0
1.739,589600.0
1.74,589600.0
1.741,589600.0
1.742,589600.0
1.743,589600.0
1.744,589600.0
1.745,589600.0
1.746,589600.0
1.747,589600.0
1.748,589600.0
1.749,589600.0
1.75,589600.0
1.751,589600.0
1.752,589600.0
1.753,589600.0
1.754,589600.0
1.755,589600.0
1.756,589600.0
1.757,589600.0
1.758,589600.0
1.759,589600.0
1.76,589600.0
1.761,589600.0
1.762,589600.0
1.763,589600.0
1.764,589600.0
1.765,589600.0
1.766,589600.0
1.767,589600.0
1.768,589600.0
1.769,589600.0
1.77,589600.0
1.771,589600.0
1.772,589600.0
1.773,589600.0
1.774,589600.0
1.775,589600.0
1.776,589600.0
1.777,589600.0
1.778,589600.0
1.779,589600.0
1.78,589600.0
1.781,589600.0
1.782,589600.0
1.783,589600.0
1.784,589600.0
1.785,589600.0
1.786,589600.0
1.787,589600.0
1.788,589600.0
1.789,589600.0
1.79,589600.0
1.791,589600.0
1.792,589600.0
1.793,589600.0
1.794,589600.0
1.795,589600.0
1.796,589600.0
1.797,589600.0
1.798,589600.0
1.799,589600.0
1.8,589600.0
1.801,589600.0
1.802,589600.0
1.803,589600.0
1.804,589600.0
1.805,589600.0
1.806,589600.0
1.807,589600.0
1.808,589600.0
1.809,589600.0
1.81,589600.0
1.811,589600.0
1.812,589600.0
1.814,536000.0
1.815,536000.0
1.816,536000.0
1.818,482400.0
1.819,482400.0
1.82,482400.0
1.821,482400.0
1.823,428800.0
1.824,482400.0
1.825,482400.0
1.826,482400.0
1.828,482400.0
1.829,482400.0
1.83,482400.0
1.832,428800.0
1.833,482400.0
1.834,482400.0
1.835,482400.0
1.837,428800.0
1.838,482400.0
1.839,482400.0
1.84,482400.0
1.842,482400.0
1.843,482400.0
1.844,482400.0
1.845,482400.0
1.847,482400.0
1.848,482400.0
1.849,482400.0
1.851,428800.0
1.852,482400.0
1.853,482400.0
1.854,482400.0
1.856,428800.0
1.857,482400.0
1.858,482400.0
1.859,482400.0
1.861,482400.0
1.862,482400.0
1.863,482400.0
1.864,482400.0
1.866,482400.0
1.867,482400.0
1.868,482400.0
1.87,428800.0
1.871,482400.0
1.872,482400.0
1.873,482400.0
1.875,428800.0
1.876,482400.0
1.877,482400.0
1.878,482400.0
1.88,482400.0
1.881,482400.0
1.882,482400.0
1.883,482400.0
1.885,482400.0
1.886,482400.0
1.887,482400.0
1.889,428800.0
1.89,482400.0
1.891,482400.0
1.892,482400.0
1.894,428800.0
1.895,482400.0
1.896,482400.0
1.897,482400.0
1.899,482400.0
1.9,482400.0
1.901,482400.0
1.902,482400.0
1.904,482400.0
1.905,482400.0
1.906,482400.0
1.908,428800.0
1.909,482400.0
1.91,482400.0
1.911,482400.0
1.913,428800.0
1.914,482400.0
1.915,482400.0
1.916,482400.0
1.918,482400.0
1.919,482400.0
1.92,482400.0
1.922,428800.0
1.923,482400.0
1.924,482400.0
1.925,482400.0
1.98,53600.0
2.011,53600.0
2.012,107200.0
2.013,160800.0
2.016,214400.0
2.017,268000.0
2.019,321600.0
2.02,375200.0
2.022,375200.0
2.023,321600.0
2.024,375200.0
2.026,428800.0
2.027,375200.0
2.029,428800.0
2.036,160800.0
2.037,214400.0
2.041,160800.0
2.042,214400.0
2.044,268000.0
2.045,321600.0
2.047,268000.0
2.048,321600.0
2.049,375200.0
2.051,375200.0
2.052,375200.0
2.054,428800.0
2.055,375200.0
2.056,428800.0
2.058,428800.0
2.059,375200.0
2.061,428800.0
2.062,428800.0
2.073,53600.0
2.074,107200.0
2.076,160800.0
2.077,214400.0
2.079,268000.0
2.08,321600.0
2.081,375200.0
2.083,375200.0
2.084,375200.0
2.086,428800.0
2.087,375200.0
2.088,428800.0
2.09,428800.0
2.091,375200.0
2.093,428800.0
2.094,428800.0
2.096,375200.0
2.097,428800.0
2.098,428800.0
2.11,53600.0
2.111,107200.0
2.113,160800.0
2.114,214400.0
2.116,268000.0
2.117,321600.0
2.118,375200.0
2.12,375200.0
2.121,428800.0
2.123,375200.0
2.124,375200.0
2.125,428800.0
2.127,428800.0
2.128,375200.0
2.13,428800.0
2.132,375200.0
2.134,375200.0
2.136,321600.0
2.146,107200.0
2.148,107200.0
2.15,160800.0
2.152,214400.0
2.154,268000.0
2.156,268000.0
2.158,321600.0
2.16,268000.0
2.162,321600.0
2.164,268000.0
2.166,321600.0
2.168,268000.0
2.17,321600.0
2.171,321600.0
2.173,321600.0
2.175,321600.0
2.177,321600.0
2.179,321600.0
2.181,268000.0
2.183,321600.0
2.185,268000.0
2.187,321600.0
2.189,268000.0
2.191,321600.0
2.193,268000.0
2.195,321600.0
2.197,268000.0
2.198,321600.0
2.2,321600.0
2.202,321600.0
2.204,321600.0
2.206,321600.0
2.208,268000.0
2.21,321600.0
2.212,268000.0
2.214,321600.0
2.216,268000.0
2.218,321600.0
2.22,268000.0
2.222,321600.0
2.224,268000.0
2.225,321600.0
2.227,321600.0
2.229,321600.0
2.231,321600.0
2.233,321600.0
2.235,321600.0
2.237,268000.0
2.239,321600.0
2.241,268000.0
2.243,321600.0
2.245,268000.0
2.247,321600.0
2.249,268000.0
2.251,321600.0
2.252,321600.0
2.254,321600.0
2.256,321600.0
2.258,321600.0
2.26,321600.0
2.262,268000.0
2.264,321600.0
2.266,268000.0
2.268,321600.0
2.27,268000.0
2.272,321600.0
2.274,268000.0
2.276,321600.0
2.278,268000.0
2.279,321600.0
2.281,321600.0
2.283,321600.0
2.285,321600.0
2.287,321600.0
2.289,268000.0
2.291,321600.0
2.293,268000.0
2.295,321600.0
2.297,268000.0
2.299,321600.0
2.302,268000.0
2.304,268000.0
2.307,268000.0
2.31,214400.0
2.313,214400.0
2.315,214400.0
2.318,214400.0
2.321,214400.0
2.324,214400.0
2.326,214400.0
2.329,214400.0
2.332,214400.0
2.335,214400.0
2.337,214400.0
2.34,214400.0
2.343,214400.0
2.346,214400.0
2.348,214400.0
2.351,214400.0
2.354,214400.0
2.357,214400.0
2.359,214400.0
2.362,214400.0
2.365,214400.0
2.368,214400.0
2.37,214400.0
2.373,214400.0
2.376,214400.0
2.379,214400.0
2.381,214400.0
2.384,214400.0
2.387,214400.0
2.39,214400.0
2.392,214400.0
2.395,214400.0
2.398,214400.0
2.401,214400.0
2.404,214400.0
2.406,214400.0
2.409,214400.0
2.412,214400.0
2.415,214400.0
2.417,214400.0
2.42,214400.0
2.423,214400.0
2.426,214400.0
2.428,214400.0
2.431,214400.0
2.434,214400.0
2.437,214400.0
2.439,214400.0
2.442,214400.0
2.445,214400.0
2.448,214400.0
2.45,214400.0
2.453,214400.0
2.456,214400.0
2.459,214400.0
2.461,214400.0
2.464,214400.0
2.467,214400.0
2.47,214400.0
2.472,214400.0
2.475,214400.0
2.478,214400.0
2.481,214400.0
2.684,53600.0
2.684,107200.0
9.72,53600.0
9.756,53600.0
9.758,107200.0
9.792,53600.0
9.828,53600.0
9.829,107200.0
9.831,160800.0
9.865,53600.0
9.866,107200.0
9.901,53600.0
9.902,107200.0
9.937,53600.0
9.938,107200.0
9.939,160800.0
9.973,53600.0
9.974,107200.0
9.975,160800.0
9.977,214400.0
10.01,53600.0
10.011,107200.0
10.012,160800.0
10.014,214400.0
10.046,53600.0
10.047,107200.0
10.048,160800.0
10.049,214400.0
10.05,268000.0
10.082,53600.0
10.083,107200.0
10.084,160800.0
10.085,214400.0
10.117,53600.0
10.118,107200.0
10.119,160800.0
10.12,214400.0
10.121,268000.0
10.152,53600.0
10.153,107200.0
10.154,160800.0
10.155,214400.0
10.155,268000.0
10.156,321600.0
10.188,53600.0
10.189,107200.0
10.19,160800.0
10.191,214400.0
10.191,268000.0
10.192,321600.0
10.193,375200.0
10.224,53600.0
10.225,107200.0
10.226,160800.0
10.227,214400.0
10.227,268000.0
10.228,321600.0
10.259,53600.0
10.26,107200.0
10.261,160800.0
10.262,214400.0
10.262,268000.0
10.263,321600.0
10.294,53600.0
10.295,107200.0
10.295,160800.0
10.296,214400.0
10.297,268000.0
10.297,321600.0
10.298,375200.0
10.329,53600.0
10.33,107200.0
10.33,160800.0
10.331,214400.0
10.332,268000.0
10.332,321600.0
10.333,375200.0
10.334,428800.0
10.365,53600.0
10.366,107200.0
10.366,160800.0
10.367,214400.0
10.368,268000.0
10.368,321600.0
10.369,375200.0
10.369,428800.0
10.37,482400.0
10.401,53600.0
10.402,107200.0
10.402,160800.0
10.403,214400.0
10.404,268000.0
10.404,321600.0
10.405,375200.0
10.405,428800.0
10.436,53600.0
10.437,107200.0
10.437,160800.0
10.438,214400.0
10.439,268000.0
10.439,321600.0
10.44,375200.0
10.44,428800.0
10.471,53600.0
10.472,107200.0
10.472,160800.0
10.473,214400.0
10.474,268000.0
10.474,321600.0
10.475,375200.0
10.475,428800.0
10.476,482400.0
10.506,53600.0
10.507,107200.0
10.507,160800.0
10.508,214400.0
10.509,268000.0
10.509,321600.0
10.51,375200.0
10.51,428800.0
10.511,482400.0
10.512,536000.0
10.542,53600.0
10.543,107200.0
10.543,160800.0
10.544,214400.0
10.545,268000.0
10.545,321600.0
10.546,375200.0
10.547,428800.0
10.547,482400.0
10.548,536000.0
10.549,589600.0
10.578,53600.0
10.579,107200.0
10.579,160800.0
10.58,214400.0
10.581,268000.0
10.581,321600.0
10.582,375200.0
10.583,428800.0
10.583,482400.0
10.584,536000.0
10.613,53600.0
10.614,107200.0
10.615,160800.0
10.615,214400.0
10.616,268000.0
10.617,321600.0
10.618,375200.0
10.618,428800.0
10.619,482400.0
10.62,536000.0
10.621,589600.0
10.648,53600.0
10.649,107200.0
10.65,160800.0
10.651,214400.0
10.651,268000.0
10.652,321600.0
10.653,375200.0
10.654,428800.0
10.654,482400.0
10.655,536000.0
10.656,589600.0
10.657,643200.0
10.684,53600.0
10.685,107200.0
10.686,160800.0
10.687,214400.0
10.687,268000.0
10.688,321600.0
10.689,375200.0
10.69,428800.0
10.69,482400.0
10.691,536000.0
10.692,589600.0
10.693,643200.0
10.693,696800.0
10.72,53600.0
10.721,107200.0
10.722,160800.0
10.723,214400.0
10.723,268000.0
10.724,321600.0
10.725,375200.0
10.726,428800.0
10.726,482400.0
10.727,536000.0
10.728,589600.0
10.729,643200.0
10.755,53600.0
10.756,107200.0
10.757,160800.0
10.758,214400.0
10.759,268000.0
10.76,321600.0
10.761,375200.0
10.762,428800.0
10.763,482400.0
10.764,536000.0
10.765,589600.0
10.766,589600.0
10.79,53600.0
10.791,107200.0
10.792,160800.0
10.793,214400.0
10.794,268000.0
10.795,321600.0
10.796,375200.0
10.797,428800.0
10.798,482400.0
10.799,536000.0
10.8,536000.0
10.801,589600.0
10.802,589600.0
10.825,53600.0
10.826,107200.0
10.827,160800.0
10.828,214400.0
10.829,268000.0
10.83,321600.0
10.831,375200.0
10.832,428800.0
10.833,482400.0
10.834,536000.0
10.835,536000.0
10.836,589600.0
10.837,589600.0
10.838,589600.0
10.862,53600.0
10.863,107200.0
10.864,160800.0
10.866,214400.0
10.867,268000.0
10.868,321600.0
10.869,375200.0
10.871,428800.0
10.872,482400.0
10.873,482400.0
10.874,482400.0
10.876,482400.0
10.877,482400.0
10.878,482400.0
10.88,428800.0
10.899,53600.0
10.9,107200.0
10.901,160800.0
10.903,214400.0
10.904,268000.0
10.905,321600.0
10.906,375200.0
10.908,428800.0
10.909,428800.0
10.91,482400.0
10.911,482400.0
10.913,482400.0
10.914,482400.0
10.915,482400.0
10.935,53600.0
10.936,107200.0
10.937,160800.0
10.939,214400.0
10.94,268000.0
10.941,321600.0
10.942,375200.0
10.944,428800.0
10.945,482400.0
10.946,482400.0
10.947,482400.0
10.949,482400.0
10.95,482400.0
10.951,482400.0
10.953,428800.0
10.971,53600.0
10.972,107200.0
10.974,160800.0
10.975,214400.0
10.977,268000.0
10.978,321600.0
10.979,375200.0
10.981,428800.0
10.982,428800.0
10.984,428800.0
10.985,428800.0
10.986,428800.0
10.988,428800.0
10.989,375200.0
10.991,428800.0
10.992,375200.0
11.008,53600.0
11.009,107200.0
11.011,160800.0
11.012,214400.0
11.014,268000.0
11.015,321600.0
11.016,375200.0
11.018,375200.0
11.019,428800.0
11.021,375200.0
11.022,428800.0
11.023,428800.0
11.025,428800.0
11.026,428800.0
11.028,428800.0
11.029,428800.0
11.031,428800.0
11.045,53600.0
11.046,107200.0
11.048,160800.0
11.049,214400.0
11.051,268000.0
11.052,321600.0
11.053,375200.0
11.055,428800.0
11.056,428800.0
11.058,428800.0
11.059,428800.0
11.06,428800.0
11.062,428800.0
11.063,428800.0
11.065,428800.0
11.066,375200.0
11.081,53600.0
11.082,107200.0
11.084,160800.0
11.085,214400.0
11.087,268000.0
11.088,321600.0
11.089,375200.0
11.091,428800.0
11.092,428800.0
11.094,428800.0
11.095,428800.0
11.096,428800.0
11.098,375200.0
11.099,428800.0
11.101,375200.0
11.102,428800.0
11.104,428800.0
11.117,53600.0
11.118,107200.0
11.12,160800.0
11.121,214400.0
11.123,268000.0
11.125,321600.0
11.127,375200.0
11.129,321600.0
11.131,321600.0
11.133,321600.0
11.135,321600.0
11.136,321600.0
11.138,321600.0
11.14,321600.0
11.142,321600.0
11.144,321600.0
11.146,268000.0
11.148,321600.0
11.154,214400.0
11.156,214400.0
11.158,214400.0
11.16,214400.0
11.162,268000.0
11.164,321600.0
11.166,321600.0
11.168,321600.0
11.17,321600.0
11.172,321600.0
11.174,321600.0
11.176,321600.0
11.178,268000.0
11.179,321600.0
11.181,321600.0
11.183,321600.0
11.185,321600.0
11.187,321600.0
11.192,214400.0
11.194,214400.0
11.196,214400.0
11.198,214400.0
11.2,268000.0
11.202,321600.0
11.204,321600.0
11.206,321600.0
11.208,321600.0
11.21,268000.0
11.212,321600.0
11.214,321600.0
11.216,321600.0
11.217,321600.0
11.219,321600.0
11.221,321600.0
11.223,321600.0
11.225,321600.0
11.227,321600.0
11.229,321600.0
11.231,321600.0
11.233,321600.0
11.235,321600.0
11.237,321600.0
11.239,268000.0
11.241,321600.0
11.243,321600.0
11.244,321600.0
11.246,321600.0
11.248,321600.0
11.25,321600.0
11.252,321600.0
11.254,321600.0
11.256,321600.0
11.258,321600.0
11.26,321600.0
11.262,321600.0
11.264,321600.0
11.266,321600.0
11.268,268000.0
11.27,321600.0
11.271,321600.0
11.273,321600.0
11.275,321600.0
11.277,321600.0
11.279,321600.0
11.281,321600.0
11.283,321600.0
11.286,268000.0
11.288,268000.0
11.291,268000.0
11.294,214400.0
11.297,214400.0
11.299,214400.0
11.302,214400.0
11.305,214400.0
11.308,214400.0
11.31,214400.0
11.313,214400.0
11.316,214400.0
11.319,214400.0
11.321,214400.0
11.324,214400.0
11.327,214400.0
11.33,214400.0
11.332,214400.0
11.335,214400.0
11.338,214400.0
11.341,214400.0
11.343,214400.0
11.346,214400.0
11.349,214400.0
11.352,214400.0
11.354,214400.0
11.357,214400.0
11.36,214400.0
11.363,214400.0
11.365,214400.0
11.368,214400.0
11.371,214400.0
11.374,214400.0
11.376,214400.0
11.379,214400.0
11.382,214400.0
11.385,214400.0
11.387,214400.0
11.39,214400.0
11.393,214400.0
11.396,214400.0
11.399,214400.0
11.401,214400.0
11.404,214400.0
11.407,214400.0
11.41,214400.0
11.412,214400.0
11.415,214400.0
11.418,214400.0
11.421,214400.0
11.423,214400.0
11.426,214400.0
11.429,214400.0
11.432,214400.0
11.434,214400.0
11.437,214400.0
11.44,214400.0
11.443,214400.0
11.445,214400.0
11.448,214400.0
11.451,214400.0
11.454,214400.0
11.456,214400.0
11.459,214400.0
11.462,214400.0
11.465,214400.0
11.467,214400.0
11.47,214400.0
11.475,214400.0
11.48,160800.0
11.484,160800.0
11.489,160800.0
11.493,160800.0
11.498,160800.0
11.502,160800.0
11.507,160800.0
11.511,160800.0
11.516,160800.0
11.52,160800.0
11.525,160800.0
11.529,160800.0
11.534,160800.0
11.538,160800.0
11.543,160800.0
11.547,160800.0
11.552,160800.0
11.556,160800.0
11.759,53600.0
11.803,53600.0
11.807,107200.0
11.812,160800.0
12.848,53600.0
12.884,53600.0
12.885,107200.0
12.92,53600.0
12.921,107200.0
12.923,160800.0
12.956,53600.0
12.957,107200.0
12.959,160800.0
12.993,53600.0
12.994,107200.0
12.996,160800.0
13.029,53600.0
13.03,107200.0
13.031,160800.0
13.033,214400.0
13.066,53600.0
13.067,107200.0
13.068,160800.0
13.07,214400.0
13.103,53600.0
13.104,107200.0
13.105,160800.0
13.107,214400.0
13.108,268000.0
13.14,53600.0
13.141,107200.0
13.142,160800.0
13.144,214400.0
13.176,53600.0
13.177,107200.0
13.178,160800.0
13.18,214400.0
13.181,268000.0
13.212,53600.0
13.213,107200.0
13.214,160800.0
13.216,214400.0
13.217,268000.0
13.218,321600.0
13.249,53600.0
13.25,107200.0
13.251,160800.0
13.253,214400.0
13.254,268000.0
13.255,321600.0
13.256,375200.0
13.286,53600.0
13.287,107200.0
13.288,160800.0
13.29,214400.0
13.291,268000.0
13.292,321600.0
13.322,53600.0
13.323,107200.0
13.324,160800.0
13.326,214400.0
13.327,268000.0
13.328,321600.0
13.358,53600.0
13.359,107200.0
13.361,160800.0
13.362,214400.0
13.364,268000.0
13.365,321600.0
13.366,375200.0
13.394,53600.0
13.395,107200.0
13.397,160800.0
13.398,214400.0
13.4,268000.0
13.401,321600.0
13.402,375200.0
13.404,428800.0
13.431,53600.0
13.432,107200.0
13.434,160800.0
