time,bytesRx,mac_address
6.591,536,04-07-07:00:00:02:a0:0f:00
6.592,536,04-07-07:00:00:02:a0:0f:00
6.593,536,04-07-07:00:00:02:a0:0f:00
6.595,536,04-07-07:00:00:02:a0:0f:00
6.596,536,04-07-07:00:00:02:a0:0f:00
6.598,536,04-07-07:00:00:02:a0:0f:00
6.599,536,04-07-07:00:00:02:a0:0f:00
6.601,536,04-07-07:00:00:02:a0:0f:00
6.602,536,04-07-07:00:00:02:a0:0f:00
6.603,536,04-07-07:00:00:02:a0:0f:00
6.605,536,04-07-07:00:00:02:a0:0f:00
6.606,536,04-07-07:00:00:02:a0:0f:00
6.608,536,04-07-07:00:00:02:a0:0f:00
6.609,536,04-07-07:00:00:02:a0:0f:00
6.614,536,04-07-07:00:00:02:a0:0f:00
6.615,536,04-07-07:00:00:02:a0:0f:00
6.617,536,04-07-07:00:00:02:a0:0f:00
6.618,536,04-07-07:00:00:02:a0:0f:00
6.620,536,04-07-07:00:00:02:a0:0f:00
6.621,536,04-07-07:00:00:02:a0:0f:00
6.622,536,04-07-07:00:00:02:a0:0f:00
6.624,536,04-07-07:00:00:02:a0:0f:00
6.625,536,04-07-07:00:00:02:a0:0f:00
6.627,536,04-07-07:00:00:02:a0:0f:00
6.628,536,04-07-07:00:00:02:a0:0f:00
6.629,536,04-07-07:00:00:02:a0:0f:00
6.631,536,04-07-07:00:00:02:a0:0f:00
6.632,536,04-07-07:00:00:02:a0:0f:00
6.634,536,04-07-07:00:00:02:a0:0f:00
6.635,536,04-07-07:00:00:02:a0:0f:00
6.637,536,04-07-07:00:00:02:a0:0f:00
6.638,536,04-07-07:00:00:02:a0:0f:00
6.639,536,04-07-07:00:00:02:a0:0f:00
6.641,536,04-07-07:00:00:02:a0:0f:00
6.642,536,04-07-07:00:00:02:a0:0f:00
6.644,536,04-07-07:00:00:02:a0:0f:00
6.645,536,04-07-07:00:00:02:a0:0f:00
6.646,536,04-07-07:00:00:02:a0:0f:00
6.651,536,04-07-07:00:00:02:a0:0f:00
6.652,536,04-07-07:00:00:02:a0:0f:00
6.654,536,04-07-07:00:00:02:a0:0f:00
6.655,536,04-07-07:00:00:02:a0:0f:00
6.657,536,04-07-07:00:00:02:a0:0f:00
6.658,536,04-07-07:00:00:02:a0:0f:00
6.659,536,04-07-07:00:00:02:a0:0f:00
6.661,536,04-07-07:00:00:02:a0:0f:00
6.662,536,04-07-07:00:00:02:a0:0f:00
6.664,536,04-07-07:00:00:02:a0:0f:00
6.665,536,04-07-07:00:00:02:a0:0f:00
6.666,536,04-07-07:00:00:02:a0:0f:00
6.668,536,04-07-07:00:00:02:a0:0f:00
6.669,536,04-07-07:00:00:02:a0:0f:00
6.671,536,04-07-07:00:00:02:a0:0f:00
6.672,536,04-07-07:00:00:02:a0:0f:00
6.674,536,04-07-07:00:00:02:a0:0f:00
6.675,536,04-07-07:00:00:02:a0:0f:00
6.676,536,04-07-07:00:00:02:a0:0f:00
6.678,536,04-07-07:00:00:02:a0:0f:00
6.679,536,04-07-07:00:00:02:a0:0f:00
6.681,536,04-07-07:00:00:02:a0:0f:00
6.682,536,04-07-07:00:00:02:a0:0f:00
6.683,536,04-07-07:00:00:02:a0:0f:00
6.685,536,04-07-07:00:00:02:a0:0f:00
6.688,536,04-07-07:00:00:02:a0:0f:00
6.689,536,04-07-07:00:00:02:a0:0f:00
6.691,536,04-07-07:00:00:02:a0:0f:00
6.692,536,04-07-07:00:00:02:a0:0f:00
6.694,536,04-07-07:00:00:02:a0:0f:00
6.695,536,04-07-07:00:00:02:a0:0f:00
6.696,536,04-07-07:00:00:02:a0:0f:00
6.698,536,04-07-07:00:00:02:a0:0f:00
6.699,536,04-07-07:00:00:02:a0:0f:00
6.701,536,04-07-07:00:00:02:a0:0f:00
6.702,536,04-07-07:00:00:02:a0:0f:00
6.703,536,04-07-07:00:00:02:a0:0f:00
6.705,536,04-07-07:00:00:02:a0:0f:00
6.706,536,04-07-07:00:00:02:a0:0f:00
6.708,536,04-07-07:00:00:02:a0:0f:00
6.709,536,04-07-07:00:00:02:a0:0f:00
6.711,536,04-07-07:00:00:02:a0:0f:00
6.712,536,04-07-07:00:00:02:a0:0f:00
6.713,536,04-07-07:00:00:02:a0:0f:00
6.715,536,04-07-07:00:00:02:a0:0f:00
6.716,536,04-07-07:00:00:02:a0:0f:00
6.718,536,04-07-07:00:00:02:a0:0f:00
6.719,536,04-07-07:00:00:02:a0:0f:00
6.720,536,04-07-07:00:00:02:a0:0f:00
6.724,536,04-07-07:00:00:02:a0:0f:00
6.725,536,04-07-07:00:00:02:a0:0f:00
6.727,536,04-07-07:00:00:02:a0:0f:00
6.728,536,04-07-07:00:00:02:a0:0f:00
6.730,536,04-07-07:00:00:02:a0:0f:00
6.731,536,04-07-07:00:00:02:a0:0f:00
6.732,536,04-07-07:00:00:02:a0:0f:00
6.734,536,04-07-07:00:00:02:a0:0f:00
6.735,536,04-07-07:00:00:02:a0:0f:00
6.737,536,04-07-07:00:00:02:a0:0f:00
6.738,536,04-07-07:00:00:02:a0:0f:00
6.739,536,04-07-07:00:00:02:a0:0f:00
6.741,536,04-07-07:00:00:02:a0:0f:00
6.742,536,04-07-07:00:00:02:a0:0f:00
6.744,536,04-07-07:00:00:02:a0:0f:00
6.745,536,04-07-07:00:00:02:a0:0f:00
6.747,536,04-07-07:00:00:02:a0:0f:00
6.748,536,04-07-07:00:00:02:a0:0f:00
6.749,536,04-07-07:00:00:02:a0:0f:00
6.751,536,04-07-07:00:00:02:a0:0f:00
6.752,536,04-07-07:00:00:02:a0:0f:00
6.754,536,04-07-07:00:00:02:a0:0f:00
6.755,536,04-07-07:00:00:02:a0:0f:00
6.756,536,04-07-07:00:00:02:a0:0f:00
6.758,536,04-07-07:00:00:02:a0:0f:00
6.760,536,04-07-07:00:00:02:a0:0f:00
6.761,536,04-07-07:00:00:02:a0:0f:00
6.763,536,04-07-07:00:00:02:a0:0f:00
6.764,536,04-07-07:00:00:02:a0:0f:00
6.766,536,04-07-07:00:00:02:a0:0f:00
6.767,536,04-07-07:00:00:02:a0:0f:00
6.768,536,04-07-07:00:00:02:a0:0f:00
6.770,536,04-07-07:00:00:02:a0:0f:00
6.771,536,04-07-07:00:00:02:a0:0f:00
6.773,536,04-07-07:00:00:02:a0:0f:00
6.774,536,04-07-07:00:00:02:a0:0f:00
6.775,536,04-07-07:00:00:02:a0:0f:00
6.777,536,04-07-07:00:00:02:a0:0f:00
6.778,536,04-07-07:00:00:02:a0:0f:00
6.780,536,04-07-07:00:00:02:a0:0f:00
6.781,536,04-07-07:00:00:02:a0:0f:00
6.783,536,04-07-07:00:00:02:a0:0f:00
6.784,536,04-07-07:00:00:02:a0:0f:00
6.785,536,04-07-07:00:00:02:a0:0f:00
6.787,536,04-07-07:00:00:02:a0:0f:00
6.788,536,04-07-07:00:00:02:a0:0f:00
6.790,536,04-07-07:00:00:02:a0:0f:00
6.791,536,04-07-07:00:00:02:a0:0f:00
6.792,536,04-07-07:00:00:02:a0:0f:00
6.794,536,04-07-07:00:00:02:a0:0f:00
6.795,536,04-07-07:00:00:02:a0:0f:00
6.797,536,04-07-07:00:00:02:a0:0f:00
6.798,536,04-07-07:00:00:02:a0:0f:00
6.799,536,04-07-07:00:00:02:a0:0f:00
6.801,536,04-07-07:00:00:02:a0:0f:00
6.802,536,04-07-07:00:00:02:a0:0f:00
6.804,536,04-07-07:00:00:02:a0:0f:00
6.805,536,04-07-07:00:00:02:a0:0f:00
6.807,536,04-07-07:00:00:02:a0:0f:00
6.808,536,04-07-07:00:00:02:a0:0f:00
6.809,536,04-07-07:00:00:02:a0:0f:00
6.811,536,04-07-07:00:00:02:a0:0f:00
6.812,536,04-07-07:00:00:02:a0:0f:00
6.814,536,04-07-07:00:00:02:a0:0f:00
6.815,536,04-07-07:00:00:02:a0:0f:00
6.816,536,04-07-07:00:00:02:a0:0f:00
6.818,536,04-07-07:00:00:02:a0:0f:00
6.819,536,04-07-07:00:00:02:a0:0f:00
6.821,536,04-07-07:00:00:02:a0:0f:00
6.822,536,04-07-07:00:00:02:a0:0f:00
6.823,536,04-07-07:00:00:02:a0:0f:00
6.825,536,04-07-07:00:00:02:a0:0f:00
6.826,536,04-07-07:00:00:02:a0:0f:00
6.828,536,04-07-07:00:00:02:a0:0f:00
6.829,536,04-07-07:00:00:02:a0:0f:00
6.831,536,04-07-07:00:00:02:a0:0f:00
6.832,536,04-07-07:00:00:02:a0:0f:00
6.833,536,04-07-07:00:00:02:a0:0f:00
6.835,536,04-07-07:00:00:02:a0:0f:00
6.836,536,04-07-07:00:00:02:a0:0f:00
6.838,536,04-07-07:00:00:02:a0:0f:00
6.839,536,04-07-07:00:00:02:a0:0f:00
6.840,536,04-07-07:00:00:02:a0:0f:00
6.842,536,04-07-07:00:00:02:a0:0f:00
6.843,536,04-07-07:00:00:02:a0:0f:00
6.845,536,04-07-07:00:00:02:a0:0f:00
6.846,536,04-07-07:00:00:02:a0:0f:00
6.848,536,04-07-07:00:00:02:a0:0f:00
6.849,536,04-07-07:00:00:02:a0:0f:00
6.850,536,04-07-07:00:00:02:a0:0f:00
6.852,536,04-07-07:00:00:02:a0:0f:00
6.853,536,04-07-07:00:00:02:a0:0f:00
6.855,536,04-07-07:00:00:02:a0:0f:00
6.856,536,04-07-07:00:00:02:a0:0f:00
6.857,536,04-07-07:00:00:02:a0:0f:00
6.859,536,04-07-07:00:00:02:a0:0f:00
6.860,536,04-07-07:00:00:02:a0:0f:00
6.862,536,04-07-07:00:00:02:a0:0f:00
6.863,536,04-07-07:00:00:02:a0:0f:00
6.864,536,04-07-07:00:00:02:a0:0f:00
6.866,536,04-07-07:00:00:02:a0:0f:00
6.867,536,04-07-07:00:00:02:a0:0f:00
6.869,536,04-07-07:00:00:02:a0:0f:00
6.870,536,04-07-07:00:00:02:a0:0f:00
6.872,536,04-07-07:00:00:02:a0:0f:00
6.873,536,04-07-07:00:00:02:a0:0f:00
6.874,536,04-07-07:00:00:02:a0:0f:00
6.876,536,04-07-07:00:00:02:a0:0f:00
6.877,536,04-07-07:00:00:02:a0:0f:00
6.879,536,04-07-07:00:00:02:a0:0f:00
6.880,536,04-07-07:00:00:02:a0:0f:00
6.881,536,04-07-07:00:00:02:a0:0f:00
6.883,536,04-07-07:00:00:02:a0:0f:00
6.884,536,04-07-07:00:00:02:a0:0f:00
6.886,536,04-07-07:00:00:02:a0:0f:00
6.887,536,04-07-07:00:00:02:a0:0f:00
6.888,536,04-07-07:00:00:02:a0:0f:00
6.890,536,04-07-07:00:00:02:a0:0f:00
6.891,536,04-07-07:00:00:02:a0:0f:00
6.893,536,04-07-07:00:00:02:a0:0f:00
6.894,536,04-07-07:00:00:02:a0:0f:00
6.896,536,04-07-07:00:00:02:a0:0f:00
6.897,536,04-07-07:00:00:02:a0:0f:00
6.898,536,04-07-07:00:00:02:a0:0f:00
6.900,536,04-07-07:00:00:02:a0:0f:00
6.901,536,04-07-07:00:00:02:a0:0f:00
6.903,536,04-07-07:00:00:02:a0:0f:00
6.904,536,04-07-07:00:00:02:a0:0f:00
6.905,536,04-07-07:00:00:02:a0:0f:00
6.907,536,04-07-07:00:00:02:a0:0f:00
6.908,536,04-07-07:00:00:02:a0:0f:00
6.910,536,04-07-07:00:00:02:a0:0f:00
6.911,536,04-07-07:00:00:02:a0:0f:00
6.912,536,04-07-07:00:00:02:a0:0f:00
6.914,536,04-07-07:00:00:02:a0:0f:00
6.915,536,04-07-07:00:00:02:a0:0f:00
6.917,536,04-07-07:00:00:02:a0:0f:00
6.918,536,04-07-07:00:00:02:a0:0f:00
6.920,536,04-07-07:00:00:02:a0:0f:00
6.921,536,04-07-07:00:00:02:a0:0f:00
6.922,536,04-07-07:00:00:02:a0:0f:00
6.924,536,04-07-07:00:00:02:a0:0f:00
6.925,536,04-07-07:00:00:02:a0:0f:00
6.927,536,04-07-07:00:00:02:a0:0f:00
6.928,536,04-07-07:00:00:02:a0:0f:00
6.929,536,04-07-07:00:00:02:a0:0f:00
6.931,536,04-07-07:00:00:02:a0:0f:00
6.932,536,04-07-07:00:00:02:a0:0f:00
6.934,536,04-07-07:00:00:02:a0:0f:00
6.935,536,04-07-07:00:00:02:a0:0f:00
6.937,536,04-07-07:00:00:02:a0:0f:00
6.938,536,04-07-07:00:00:02:a0:0f:00
6.939,536,04-07-07:00:00:02:a0:0f:00
6.941,536,04-07-07:00:00:02:a0:0f:00
6.942,536,04-07-07:00:00:02:a0:0f:00
6.944,536,04-07-07:00:00:02:a0:0f:00
6.945,536,04-07-07:00:00:02:a0:0f:00
6.946,536,04-07-07:00:00:02:a0:0f:00
6.948,536,04-07-07:00:00:02:a0:0f:00
6.949,536,04-07-07:00:00:02:a0:0f:00
6.951,536,04-07-07:00:00:02:a0:0f:00
6.952,536,04-07-07:00:00:02:a0:0f:00
6.953,536,04-07-07:00:00:02:a0:0f:00
6.955,536,04-07-07:00:00:02:a0:0f:00
6.956,536,04-07-07:00:00:02:a0:0f:00
6.958,536,04-07-07:00:00:02:a0:0f:00
6.959,536,04-07-07:00:00:02:a0:0f:00
6.961,536,04-07-07:00:00:02:a0:0f:00
6.962,536,04-07-07:00:00:02:a0:0f:00
6.963,536,04-07-07:00:00:02:a0:0f:00
6.965,536,04-07-07:00:00:02:a0:0f:00
6.966,536,04-07-07:00:00:02:a0:0f:00
6.968,536,04-07-07:00:00:02:a0:0f:00
6.969,536,04-07-07:00:00:02:a0:0f:00
6.970,536,04-07-07:00:00:02:a0:0f:00
6.972,536,04-07-07:00:00:02:a0:0f:00
6.973,536,04-07-07:00:00:02:a0:0f:00
6.975,536,04-07-07:00:00:02:a0:0f:00
6.976,536,04-07-07:00:00:02:a0:0f:00
6.977,536,04-07-07:00:00:02:a0:0f:00
6.979,536,04-07-07:00:00:02:a0:0f:00
6.980,536,04-07-07:00:00:02:a0:0f:00
6.982,536,04-07-07:00:00:02:a0:0f:00
6.983,536,04-07-07:00:00:02:a0:0f:00
6.985,536,04-07-07:00:00:02:a0:0f:00
6.986,536,04-07-07:00:00:02:a0:0f:00
6.987,536,04-07-07:00:00:02:a0:0f:00
6.989,536,04-07-07:00:00:02:a0:0f:00
6.990,536,04-07-07:00:00:02:a0:0f:00
6.992,536,04-07-07:00:00:02:a0:0f:00
6.993,536,04-07-07:00:00:02:a0:0f:00
6.994,536,04-07-07:00:00:02:a0:0f:00
6.996,536,04-07-07:00:00:02:a0:0f:00
6.997,536,04-07-07:00:00:02:a0:0f:00
6.999,536,04-07-07:00:00:02:a0:0f:00
7.000,536,04-07-07:00:00:02:a0:0f:00
7.002,536,04-07-07:00:00:02:a0:0f:00
7.003,536,04-07-07:00:00:02:a0:0f:00
7.004,536,04-07-07:00:00:02:a0:0f:00
7.006,536,04-07-07:00:00:02:a0:0f:00
7.007,536,04-07-07:00:00:02:a0:0f:00
7.009,536,04-07-07:00:00:02:a0:0f:00
7.010,536,04-07-07:00:00:02:a0:0f:00
7.011,536,04-07-07:00:00:02:a0:0f:00
7.013,536,04-07-07:00:00:02:a0:0f:00
7.014,536,04-07-07:00:00:02:a0:0f:00
7.016,536,04-07-07:00:00:02:a0:0f:00
7.017,536,04-07-07:00:00:02:a0:0f:00
7.018,536,04-07-07:00:00:02:a0:0f:00
7.020,536,04-07-07:00:00:02:a0:0f:00
7.021,536,04-07-07:00:00:02:a0:0f:00
7.023,536,04-07-07:00:00:02:a0:0f:00
7.024,536,04-07-07:00:00:02:a0:0f:00
7.026,536,04-07-07:00:00:02:a0:0f:00
7.027,536,04-07-07:00:00:02:a0:0f:00
7.028,536,04-07-07:00:00:02:a0:0f:00
7.030,536,04-07-07:00:00:02:a0:0f:00
7.031,536,04-07-07:00:00:02:a0:0f:00
7.033,536,04-07-07:00:00:02:a0:0f:00
7.034,536,04-07-07:00:00:02:a0:0f:00
7.035,536,04-07-07:00:00:02:a0:0f:00
7.037,536,04-07-07:00:00:02:a0:0f:00
7.038,536,04-07-07:00:00:02:a0:0f:00
7.040,536,04-07-07:00:00:02:a0:0f:00
7.041,536,04-07-07:00:00:02:a0:0f:00
7.042,536,04-07-07:00:00:02:a0:0f:00
7.044,536,04-07-07:00:00:02:a0:0f:00
7.045,536,04-07-07:00:00:02:a0:0f:00
7.047,536,04-07-07:00:00:02:a0:0f:00
7.048,536,04-07-07:00:00:02:a0:0f:00
7.050,536,04-07-07:00:00:02:a0:0f:00
7.051,536,04-07-07:00:00:02:a0:0f:00
7.052,536,04-07-07:00:00:02:a0:0f:00
7.054,536,04-07-07:00:00:02:a0:0f:00
7.055,536,04-07-07:00:00:02:a0:0f:00
7.057,536,04-07-07:00:00:02:a0:0f:00
7.058,536,04-07-07:00:00:02:a0:0f:00
7.059,536,04-07-07:00:00:02:a0:0f:00
7.061,536,04-07-07:00:00:02:a0:0f:00
7.062,536,04-07-07:00:00:02:a0:0f:00
7.064,536,04-07-07:00:00:02:a0:0f:00
7.065,536,04-07-07:00:00:02:a0:0f:00
7.066,536,04-07-07:00:00:02:a0:0f:00
7.068,536,04-07-07:00:00:02:a0:0f:00
7.069,536,04-07-07:00:00:02:a0:0f:00
7.071,536,04-07-07:00:00:02:a0:0f:00
7.072,536,04-07-07:00:00:02:a0:0f:00
7.074,536,04-07-07:00:00:02:a0:0f:00
7.075,536,04-07-07:00:00:02:a0:0f:00
7.076,536,04-07-07:00:00:02:a0:0f:00
7.078,536,04-07-07:00:00:02:a0:0f:00
7.079,536,04-07-07:00:00:02:a0:0f:00
7.081,536,04-07-07:00:00:02:a0:0f:00
7.082,536,04-07-07:00:00:02:a0:0f:00
7.083,536,04-07-07:00:00:02:a0:0f:00
7.085,536,04-07-07:00:00:02:a0:0f:00
7.086,536,04-07-07:00:00:02:a0:0f:00
7.088,536,04-07-07:00:00:02:a0:0f:00
7.089,536,04-07-07:00:00:02:a0:0f:00
7.091,536,04-07-07:00:00:02:a0:0f:00
7.092,536,04-07-07:00:00:02:a0:0f:00
7.093,536,04-07-07:00:00:02:a0:0f:00
7.095,536,04-07-07:00:00:02:a0:0f:00
7.096,536,04-07-07:00:00:02:a0:0f:00
7.098,536,04-07-07:00:00:02:a0:0f:00
7.099,536,04-07-07:00:00:02:a0:0f:00
7.100,536,04-07-07:00:00:02:a0:0f:00
7.102,536,04-07-07:00:00:02:a0:0f:00
7.103,536,04-07-07:00:00:02:a0:0f:00
7.105,536,04-07-07:00:00:02:a0:0f:00
7.106,536,04-07-07:00:00:02:a0:0f:00
7.107,536,04-07-07:00:00:02:a0:0f:00
7.109,536,04-07-07:00:00:02:a0:0f:00
7.110,536,04-07-07:00:00:02:a0:0f:00
7.112,536,04-07-07:00:00:02:a0:0f:00
7.113,536,04-07-07:00:00:02:a0:0f:00
7.115,536,04-07-07:00:00:02:a0:0f:00
7.116,536,04-07-07:00:00:02:a0:0f:00
7.117,536,04-07-07:00:00:02:a0:0f:00
7.119,536,04-07-07:00:00:02:a0:0f:00
7.120,536,04-07-07:00:00:02:a0:0f:00
7.122,536,04-07-07:00:00:02:a0:0f:00
7.123,536,04-07-07:00:00:02:a0:0f:00
7.124,536,04-07-07:00:00:02:a0:0f:00
7.126,536,04-07-07:00:00:02:a0:0f:00
7.127,536,04-07-07:00:00:02:a0:0f:00
7.129,536,04-07-07:00:00:02:a0:0f:00
7.130,536,04-07-07:00:00:02:a0:0f:00
7.131,536,04-07-07:00:00:02:a0:0f:00
7.133,536,04-07-07:00:00:02:a0:0f:00
7.134,536,04-07-07:00:00:02:a0:0f:00
7.136,536,04-07-07:00:00:02:a0:0f:00
7.137,536,04-07-07:00:00:02:a0:0f:00
7.139,536,04-07-07:00:00:02:a0:0f:00
7.140,536,04-07-07:00:00:02:a0:0f:00
7.141,536,04-07-07:00:00:02:a0:0f:00
7.143,536,04-07-07:00:00:02:a0:0f:00
7.144,536,04-07-07:00:00:02:a0:0f:00
7.146,536,04-07-07:00:00:02:a0:0f:00
7.147,536,04-07-07:00:00:02:a0:0f:00
7.148,536,04-07-07:00:00:02:a0:0f:00
7.150,536,04-07-07:00:00:02:a0:0f:00
7.151,536,04-07-07:00:00:02:a0:0f:00
7.153,536,04-07-07:00:00:02:a0:0f:00
7.154,536,04-07-07:00:00:02:a0:0f:00
7.156,536,04-07-07:00:00:02:a0:0f:00
7.157,536,04-07-07:00:00:02:a0:0f:00
7.158,536,04-07-07:00:00:02:a0:0f:00
7.160,536,04-07-07:00:00:02:a0:0f:00
7.161,536,04-07-07:00:00:02:a0:0f:00
7.163,536,04-07-07:00:00:02:a0:0f:00
7.164,536,04-07-07:00:00:02:a0:0f:00
7.165,536,04-07-07:00:00:02:a0:0f:00
7.167,536,04-07-07:00:00:02:a0:0f:00
7.168,536,04-07-07:00:00:02:a0:0f:00
7.170,536,04-07-07:00:00:02:a0:0f:00
7.171,536,04-07-07:00:00:02:a0:0f:00
7.172,536,04-07-07:00:00:02:a0:0f:00
7.174,536,04-07-07:00:00:02:a0:0f:00
7.175,536,04-07-07:00:00:02:a0:0f:00
7.177,536,04-07-07:00:00:02:a0:0f:00
7.178,536,04-07-07:00:00:02:a0:0f:00
7.180,536,04-07-07:00:00:02:a0:0f:00
7.181,536,04-07-07:00:00:02:a0:0f:00
7.182,536,04-07-07:00:00:02:a0:0f:00
7.184,536,04-07-07:00:00:02:a0:0f:00
7.185,536,04-07-07:00:00:02:a0:0f:00
7.187,536,04-07-07:00:00:02:a0:0f:00
7.188,536,04-07-07:00:00:02:a0:0f:00
7.189,536,04-07-07:00:00:02:a0:0f:00
7.191,536,04-07-07:00:00:02:a0:0f:00
7.192,536,04-07-07:00:00:02:a0:0f:00
7.194,536,04-07-07:00:00:02:a0:0f:00
7.195,536,04-07-07:00:00:02:a0:0f:00
7.196,536,04-07-07:00:00:02:a0:0f:00
7.198,536,04-07-07:00:00:02:a0:0f:00
7.199,536,04-07-07:00:00:02:a0:0f:00
7.201,536,04-07-07:00:00:02:a0:0f:00
7.202,536,04-07-07:00:00:02:a0:0f:00
7.204,536,04-07-07:00:00:02:a0:0f:00
7.205,536,04-07-07:00:00:02:a0:0f:00
7.206,536,04-07-07:00:00:02:a0:0f:00
7.208,536,04-07-07:00:00:02:a0:0f:00
7.209,536,04-07-07:00:00:02:a0:0f:00
7.211,536,04-07-07:00:00:02:a0:0f:00
7.212,536,04-07-07:00:00:02:a0:0f:00
7.213,536,04-07-07:00:00:02:a0:0f:00
7.215,536,04-07-07:00:00:02:a0:0f:00
7.216,536,04-07-07:00:00:02:a0:0f:00
7.218,536,04-07-07:00:00:02:a0:0f:00
7.219,536,04-07-07:00:00:02:a0:0f:00
7.220,536,04-07-07:00:00:02:a0:0f:00
7.222,536,04-07-07:00:00:02:a0:0f:00
7.223,536,04-07-07:00:00:02:a0:0f:00
7.225,536,04-07-07:00:00:02:a0:0f:00
7.226,536,04-07-07:00:00:02:a0:0f:00
7.228,536,04-07-07:00:00:02:a0:0f:00
7.229,536,04-07-07:00:00:02:a0:0f:00
7.230,536,04-07-07:00:00:02:a0:0f:00
7.232,536,04-07-07:00:00:02:a0:0f:00
7.233,536,04-07-07:00:00:02:a0:0f:00
7.235,536,04-07-07:00:00:02:a0:0f:00
7.236,536,04-07-07:00:00:02:a0:0f:00
7.237,536,04-07-07:00:00:02:a0:0f:00
7.239,536,04-07-07:00:00:02:a0:0f:00
7.240,536,04-07-07:00:00:02:a0:0f:00
7.242,536,04-07-07:00:00:02:a0:0f:00
7.243,536,04-07-07:00:00:02:a0:0f:00
7.245,536,04-07-07:00:00:02:a0:0f:00
7.246,536,04-07-07:00:00:02:a0:0f:00
7.247,536,04-07-07:00:00:02:a0:0f:00
7.249,536,04-07-07:00:00:02:a0:0f:00
7.250,536,04-07-07:00:00:02:a0:0f:00
7.252,536,04-07-07:00:00:02:a0:0f:00
7.253,536,04-07-07:00:00:02:a0:0f:00
7.254,536,04-07-07:00:00:02:a0:0f:00
7.256,536,04-07-07:00:00:02:a0:0f:00
7.257,536,04-07-07:00:00:02:a0:0f:00
7.259,536,04-07-07:00:00:02:a0:0f:00
7.260,536,04-07-07:00:00:02:a0:0f:00
7.261,536,04-07-07:00:00:02:a0:0f:00
7.263,536,04-07-07:00:00:02:a0:0f:00
7.264,536,04-07-07:00:00:02:a0:0f:00
7.266,536,04-07-07:00:00:02:a0:0f:00
7.267,536,04-07-07:00:00:02:a0:0f:00
7.269,536,04-07-07:00:00:02:a0:0f:00
7.270,536,04-07-07:00:00:02:a0:0f:00
7.271,536,04-07-07:00:00:02:a0:0f:00
7.273,536,04-07-07:00:00:02:a0:0f:00
7.274,536,04-07-07:00:00:02:a0:0f:00
7.276,536,04-07-07:00:00:02:a0:0f:00
7.277,536,04-07-07:00:00:02:a0:0f:00
7.278,536,04-07-07:00:00:02:a0:0f:00
7.280,536,04-07-07:00:00:02:a0:0f:00
7.281,536,04-07-07:00:00:02:a0:0f:00
7.283,536,04-07-07:00:00:02:a0:0f:00
7.284,536,04-07-07:00:00:02:a0:0f:00
7.285,536,04-07-07:00:00:02:a0:0f:00
7.287,536,04-07-07:00:00:02:a0:0f:00
7.288,536,04-07-07:00:00:02:a0:0f:00
7.290,536,04-07-07:00:00:02:a0:0f:00
7.291,536,04-07-07:00:00:02:a0:0f:00
7.293,536,04-07-07:00:00:02:a0:0f:00
7.294,536,04-07-07:00:00:02:a0:0f:00
7.295,536,04-07-07:00:00:02:a0:0f:00
7.297,536,04-07-07:00:00:02:a0:0f:00
7.298,536,04-07-07:00:00:02:a0:0f:00
7.300,536,04-07-07:00:00:02:a0:0f:00
7.301,536,04-07-07:00:00:02:a0:0f:00
7.302,536,04-07-07:00:00:02:a0:0f:00
7.304,536,04-07-07:00:00:02:a0:0f:00
7.305,536,04-07-07:00:00:02:a0:0f:00
7.307,536,04-07-07:00:00:02:a0:0f:00
7.308,536,04-07-07:00:00:02:a0:0f:00
7.310,536,04-07-07:00:00:02:a0:0f:00
7.311,536,04-07-07:00:00:02:a0:0f:00
7.312,536,04-07-07:00:00:02:a0:0f:00
7.314,536,04-07-07:00:00:02:a0:0f:00
7.315,536,04-07-07:00:00:02:a0:0f:00
7.317,536,04-07-07:00:00:02:a0:0f:00
7.318,536,04-07-07:00:00:02:a0:0f:00
7.319,536,04-07-07:00:00:02:a0:0f:00
7.321,536,04-07-07:00:00:02:a0:0f:00
7.322,536,04-07-07:00:00:02:a0:0f:00
7.324,536,04-07-07:00:00:02:a0:0f:00
7.325,536,04-07-07:00:00:02:a0:0f:00
7.326,536,04-07-07:00:00:02:a0:0f:00
7.328,536,04-07-07:00:00:02:a0:0f:00
7.329,536,04-07-07:00:00:02:a0:0f:00
7.331,536,04-07-07:00:00:02:a0:0f:00
7.332,536,04-07-07:00:00:02:a0:0f:00
7.334,536,04-07-07:00:00:02:a0:0f:00
7.335,536,04-07-07:00:00:02:a0:0f:00
7.336,536,04-07-07:00:00:02:a0:0f:00
7.338,536,04-07-07:00:00:02:a0:0f:00
7.339,536,04-07-07:00:00:02:a0:0f:00
7.341,536,04-07-07:00:00:02:a0:0f:00
7.342,536,04-07-07:00:00:02:a0:0f:00
7.343,536,04-07-07:00:00:02:a0:0f:00
7.345,536,04-07-07:00:00:02:a0:0f:00
7.346,536,04-07-07:00:00:02:a0:0f:00
7.348,536,04-07-07:00:00:02:a0:0f:00
7.349,536,04-07-07:00:00:02:a0:0f:00
7.350,536,04-07-07:00:00:02:a0:0f:00
7.352,536,04-07-07:00:00:02:a0:0f:00
7.353,536,04-07-07:00:00:02:a0:0f:00
7.355,536,04-07-07:00:00:02:a0:0f:00
7.356,536,04-07-07:00:00:02:a0:0f:00
7.358,536,04-07-07:00:00:02:a0:0f:00
7.359,536,04-07-07:00:00:02:a0:0f:00
