time,throughput
1.326,536000.0
1.327,536000.0
1.328,536000.0
1.329,536000.0
1.329,589600.0
1.33,643200.0
1.331,643200.0
1.332,643200.0
1.332,696800.0
1.333,696800.0
1.334,696800.0
1.335,696800.0
1.335,750400.0
1.336,750400.0
1.338,696800.0
1.339,696800.0
1.34,643200.0
1.341,643200.0
1.342,643200.0
1.343,589600.0
1.345,536000.0
1.346,482400.0
1.347,482400.0
1.348,536000.0
1.349,536000.0
1.35,536000.0
1.351,536000.0
1.352,536000.0
1.353,536000.0
1.354,536000.0
1.356,536000.0
1.357,536000.0
1.358,536000.0
1.359,536000.0
1.36,536000.0
1.361,536000.0
1.361,589600.0
1.362,589600.0
1.363,589600.0
1.364,589600.0
1.364,643200.0
1.365,643200.0
1.366,696800.0
1.367,696800.0
1.367,750400.0
1.368,750400.0
1.37,696800.0
1.371,696800.0
1.372,643200.0
1.373,643200.0
1.374,643200.0
1.375,589600.0
1.376,589600.0
1.377,589600.0
1.378,536000.0
1.379,536000.0
1.381,536000.0
1.382,536000.0
1.383,536000.0
1.384,536000.0
1.385,536000.0
1.386,536000.0
1.387,536000.0
1.388,536000.0
1.389,536000.0
1.39,536000.0
1.392,536000.0
1.393,536000.0
1.394,536000.0
1.395,536000.0
1.395,589600.0
1.396,589600.0
1.397,589600.0
1.398,589600.0
1.398,643200.0
1.399,643200.0
1.4,643200.0
1.401,643200.0
1.401,696800.0
1.402,750400.0
1.403,750400.0
1.404,750400.0
1.405,750400.0
1.406,696800.0
1.407,696800.0
1.408,696800.0
1.409,643200.0
1.41,643200.0
1.411,643200.0
1.412,589600.0
1.413,589600.0
1.414,589600.0
1.415,589600.0
1.417,536000.0
1.418,536000.0
1.419,536000.0
1.42,536000.0
1.421,536000.0
1.422,536000.0
1.423,536000.0
1.424,536000.0
1.425,536000.0
1.426,536000.0
1.428,536000.0
1.429,536000.0
1.43,536000.0
1.431,536000.0
1.431,589600.0
1.432,589600.0
1.433,589600.0
1.434,589600.0
1.434,643200.0
1.435,643200.0
1.436,643200.0
1.437,643200.0
1.437,696800.0
1.438,750400.0
1.439,750400.0
1.44,750400.0
1.441,750400.0
1.442,696800.0
1.443,696800.0
1.444,696800.0
1.445,643200.0
1.446,643200.0
1.447,643200.0
1.448,589600.0
1.449,589600.0
1.45,589600.0
1.452,536000.0
1.453,536000.0
1.454,536000.0
1.455,536000.0
1.456,536000.0
1.457,536000.0
1.458,536000.0
1.459,536000.0
1.46,536000.0
1.461,536000.0
1.463,536000.0
1.464,536000.0
1.465,536000.0
1.466,536000.0
1.466,589600.0
1.467,589600.0
1.468,589600.0
1.469,589600.0
1.469,643200.0
1.47,643200.0
1.471,643200.0
1.472,643200.0
1.472,696800.0
1.473,750400.0
1.474,750400.0
1.475,750400.0
1.476,750400.0
1.476,804000.0
1.477,750400.0
1.478,750400.0
1.479,750400.0
1.48,696800.0
1.481,696800.0
1.482,696800.0
1.483,643200.0
1.484,643200.0
1.485,643200.0
1.487,536000.0
1.488,536000.0
1.489,536000.0
1.49,536000.0
1.491,536000.0
1.492,536000.0
1.493,536000.0
1.494,536000.0
1.495,536000.0
1.496,536000.0
1.498,536000.0
1.499,536000.0
1.5,536000.0
1.501,536000.0
1.501,589600.0
1.502,589600.0
1.503,589600.0
1.504,589600.0
1.504,643200.0
1.505,643200.0
1.506,643200.0
1.507,643200.0
1.507,696800.0
1.508,750400.0
1.509,750400.0
1.51,750400.0
1.511,750400.0
1.511,804000.0
1.512,750400.0
1.513,750400.0
1.514,750400.0
1.515,696800.0
1.516,696800.0
1.517,696800.0
1.518,643200.0
1.519,643200.0
1.52,643200.0
1.521,643200.0
1.523,536000.0
1.524,536000.0
1.525,536000.0
1.526,536000.0
1.527,536000.0
1.528,536000.0
1.529,536000.0
1.53,536000.0
1.53,589600.0
1.531,589600.0
1.532,589600.0
1.534,589600.0
1.535,589600.0
1.536,589600.0
1.537,589600.0
1.537,643200.0
1.538,643200.0
1.539,643200.0
1.54,643200.0
1.54,696800.0
1.541,643200.0
1.542,643200.0
1.543,643200.0
1.543,696800.0
1.544,750400.0
1.545,750400.0
1.546,750400.0
1.547,750400.0
1.547,804000.0
1.548,750400.0
1.549,750400.0
1.55,750400.0
1.551,696800.0
1.552,696800.0
1.553,696800.0
1.554,643200.0
1.555,643200.0
1.556,643200.0
1.557,643200.0
1.559,536000.0
1.56,536000.0
1.561,536000.0
1.562,536000.0
1.563,536000.0
1.564,536000.0
1.565,536000.0
1.566,536000.0
1.567,536000.0
1.568,536000.0
1.569,589600.0
1.57,589600.0
1.571,589600.0
1.572,589600.0
1.572,643200.0
1.573,643200.0
1.574,643200.0
1.575,643200.0
1.575,696800.0
1.576,696800.0
1.577,696800.0
1.578,696800.0
1.578,750400.0
1.579,750400.0
1.58,750400.0
1.581,750400.0
1.582,750400.0
1.582,804000.0
1.583,750400.0
1.584,750400.0
1.585,750400.0
1.586,696800.0
1.587,696800.0
1.588,696800.0
1.589,643200.0
1.59,643200.0
1.591,643200.0
1.592,643200.0
1.592,696800.0
1.594,589600.0
1.595,589600.0
1.596,589600.0
1.597,589600.0
1.598,589600.0
1.599,589600.0
1.6,589600.0
1.601,589600.0
1.602,589600.0
1.603,536000.0
1.603,589600.0
1.604,643200.0
1.605,643200.0
1.606,643200.0
1.606,696800.0
1.607,696800.0
1.608,696800.0
1.609,696800.0
1.609,750400.0
1.61,750400.0
1.611,750400.0
1.612,750400.0
1.613,750400.0
1.613,804000.0
1.614,750400.0
1.615,750400.0
1.616,750400.0
1.616,804000.0
1.617,750400.0
1.618,750400.0
1.62,643200.0
1.621,643200.0
1.622,643200.0
1.623,643200.0
1.624,589600.0
1.625,589600.0
1.626,589600.0
1.627,536000.0
1.628,536000.0
1.629,536000.0
1.63,589600.0
1.631,589600.0
1.632,589600.0
1.633,589600.0
1.634,589600.0
1.635,589600.0
1.635,643200.0
1.636,643200.0
1.637,643200.0
1.638,643200.0
1.638,696800.0
1.639,696800.0
1.64,696800.0
1.641,696800.0
1.641,750400.0
1.642,750400.0
1.643,750400.0
1.644,750400.0
1.645,750400.0
1.645,804000.0
1.646,750400.0
1.647,750400.0
1.648,750400.0
1.649,696800.0
1.65,696800.0
1.651,696800.0
1.652,643200.0
1.653,643200.0
1.654,643200.0
1.655,643200.0
1.656,589600.0
1.657,589600.0
1.658,589600.0
1.659,589600.0
1.66,589600.0
1.661,589600.0
1.662,589600.0
1.663,589600.0
1.664,589600.0
1.665,589600.0
1.666,589600.0
1.667,589600.0
1.668,589600.0
1.669,589600.0
1.67,589600.0
1.671,589600.0
1.672,589600.0
1.673,589600.0
1.674,589600.0
1.675,589600.0
1.676,589600.0
1.677,589600.0
1.678,589600.0
1.679,589600.0
1.68,589600.0
1.681,589600.0
1.682,589600.0
1.683,589600.0
1.684,589600.0
1.685,589600.0
1.686,589600.0
1.687,589600.0
1.688,589600.0
1.689,589600.0
1.69,589600.0
1.691,589600.0
1.692,589600.0
1.693,589600.0
1.694,589600.0
1.695,589600.0
1.696,589600.0
1.697,589600.0
1.698,589600.0
1.699,589600.0
1.7,589600.0
1.701,589600.0
1.702,589600.0
1.703,589600.0
1.704,589600.0
1.705,589600.0
1.706,589600.0
1.707,589600.0
1.708,589600.0
1.709,589600.0
1.71,589600.0
1.711,589600.0
1.712,589600.0
1.713,589600.0
1.714,589600.0
1.715,589600.0
1.716,589600.0
1.717,589600.0
1.718,589600.0
1.719,589600.0
1.72,589600.0
1.721,589600.0
1.722,589600.0
1.723,589600.0
1.724,589600.0
1.725,589600.0
1.726,589600.0
1.727,589600.0
1.728,589600.0
1.729,589600.0
1.73,589600.0
1.731,589600.0
1.732,589600.0
1.733,589600.0
1.734,589600.0
1.735,589600.0
1.736,589600.0
1.737,589600.0
1.738,589600.0
1.739,589600.0
1.74,589600.0
1.741,589600.0
1.742,589600.0
1.743,589600.0
1.744,589600.0
1.745,589600.0
1.746,589600.0
1.747,589600.0
1.748,589600.0
1.749,589600.0
1.75,589600.0
1.751,589600.0
1.752,589600.0
1.753,589600.0
1.754,589600.0
1.755,589600.0
1.756,589600.0
1.757,589600.0
1.758,589600.0
1.759,589600.0
1.76,589600.0
1.761,589600.0
1.762,589600.0
1.763,589600.0
1.764,589600.0
1.765,589600.0
1.766,589600.0
1.767,589600.0
1.768,589600.0
1.769,589600.0
1.77,589600.0
1.771,589600.0
1.772,589600.0
1.773,589600.0
1.774,589600.0
1.775,589600.0
1.776,589600.0
1.777,589600.0
1.778,589600.0
1.779,589600.0
1.78,589600.0
1.781,589600.0
1.782,589600.0
1.783,589600.0
1.784,589600.0
1.785,589600.0
1.786,589600.0
1.787,589600.0
1.788,589600.0
1.789,589600.0
1.79,589600.0
1.791,589600.0
1.792,589600.0
1.793,589600.0
1.794,589600.0
1.795,589600.0
1.796,589600.0
1.797,589600.0
1.798,589600.0
1.799,589600.0
1.8,589600.0
1.801,589600.0
1.802,589600.0
1.803,589600.0
1.804,589600.0
1.805,589600.0
1.806,589600.0
1.807,589600.0
1.808,589600.0
1.809,589600.0
1.81,589600.0
1.811,589600.0
1.812,589600.0
1.814,536000.0
1.815,536000.0
1.816,536000.0
1.817,536000.0
1.819,482400.0
1.82,482400.0
1.821,482400.0
1.822,482400.0
1.824,482400.0
1.825,482400.0
1.826,482400.0
1.827,482400.0
1.829,482400.0
1.83,482400.0
1.831,482400.0
1.833,428800.0
1.834,482400.0
1.835,482400.0
1.836,482400.0
1.838,428800.0
1.839,482400.0
1.84,482400.0
1.841,482400.0
1.843,482400.0
1.844,482400.0
1.845,482400.0
1.846,482400.0
1.848,482400.0
1.849,482400.0
1.85,482400.0
1.852,428800.0
1.853,482400.0
1.854,482400.0
1.855,482400.0
1.857,428800.0
1.858,482400.0
1.859,482400.0
1.86,482400.0
1.862,482400.0
1.863,482400.0
1.864,482400.0
1.866,428800.0
1.867,482400.0
1.868,482400.0
1.869,482400.0
1.871,428800.0
1.872,482400.0
1.873,482400.0
1.874,482400.0
1.876,482400.0
1.877,482400.0
1.878,482400.0
1.879,482400.0
1.881,482400.0
1.882,482400.0
1.883,482400.0
1.885,428800.0
1.886,482400.0
1.887,482400.0
1.888,482400.0
1.89,428800.0
1.891,482400.0
1.892,482400.0
1.893,482400.0
1.895,482400.0
1.896,482400.0
1.897,482400.0
1.898,482400.0
1.9,482400.0
1.901,482400.0
1.902,482400.0
1.904,428800.0
1.905,482400.0
1.906,482400.0
1.907,482400.0
1.909,428800.0
1.91,482400.0
1.911,482400.0
1.912,482400.0
1.914,482400.0
1.915,482400.0
1.916,482400.0
1.917,482400.0
1.919,482400.0
1.92,482400.0
1.921,482400.0
1.923,428800.0
1.924,482400.0
1.925,482400.0
1.926,482400.0
1.928,428800.0
1.929,482400.0
1.93,482400.0
1.931,482400.0
1.933,482400.0
1.934,482400.0
1.935,482400.0
1.936,482400.0
1.938,482400.0
1.939,482400.0
1.94,482400.0
1.942,428800.0
1.943,482400.0
1.944,482400.0
1.946,428800.0
1.947,428800.0
1.949,428800.0
1.95,428800.0
1.951,428800.0
1.953,428800.0
1.954,428800.0
1.956,428800.0
1.957,428800.0
1.959,428800.0
1.96,428800.0
1.961,428800.0
1.963,428800.0
1.964,428800.0
1.966,428800.0
1.967,428800.0
1.968,428800.0
1.97,428800.0
1.971,428800.0
1.973,428800.0
1.974,428800.0
1.975,428800.0
1.977,428800.0
1.978,428800.0
1.98,428800.0
1.981,428800.0
2.036,53600.0
2.04,107200.0
2.071,53600.0
2.073,107200.0
2.074,160800.0
2.075,214400.0
2.078,268000.0
2.079,321600.0
2.081,375200.0
2.082,375200.0
2.084,321600.0
2.09,214400.0
2.091,214400.0
2.096,160800.0
2.097,214400.0
2.099,268000.0
2.1,268000.0
2.102,268000.0
2.103,321600.0
2.104,375200.0
2.106,428800.0
2.107,375200.0
2.109,428800.0
2.11,428800.0
2.111,428800.0
2.113,428800.0
2.114,428800.0
2.116,375200.0
2.117,428800.0
2.12,321600.0
2.121,375200.0
2.127,214400.0
2.128,214400.0
2.133,160800.0
2.135,214400.0
2.137,214400.0
2.139,214400.0
2.141,268000.0
2.143,321600.0
2.145,268000.0
2.147,321600.0
2.149,268000.0
2.151,321600.0
2.153,268000.0
2.155,321600.0
2.157,268000.0
2.158,321600.0
2.16,321600.0
2.162,321600.0
2.164,321600.0
2.166,321600.0
2.168,268000.0
2.17,321600.0
2.172,268000.0
2.174,321600.0
2.176,268000.0
2.178,321600.0
2.18,268000.0
2.182,321600.0
2.184,268000.0
2.185,321600.0
2.187,321600.0
2.189,321600.0
2.191,321600.0
2.193,321600.0
2.195,321600.0
2.197,268000.0
2.199,321600.0
2.201,268000.0
2.203,321600.0
2.205,268000.0
2.207,321600.0
2.209,268000.0
2.211,321600.0
2.212,321600.0
2.214,321600.0
2.216,321600.0
2.218,321600.0
2.22,321600.0
2.222,321600.0
2.224,268000.0
2.226,321600.0
2.228,268000.0
2.23,321600.0
2.232,268000.0
2.234,321600.0
2.236,268000.0
2.238,321600.0
2.239,321600.0
2.241,321600.0
2.243,321600.0
2.245,321600.0
2.247,321600.0
2.249,268000.0
2.251,321600.0
2.253,268000.0
2.255,321600.0
2.257,268000.0
2.259,321600.0
2.261,268000.0
2.263,321600.0
2.265,268000.0
2.266,321600.0
2.268,321600.0
2.27,321600.0
2.272,321600.0
2.274,321600.0
2.276,321600.0
2.278,268000.0
2.28,321600.0
2.282,268000.0
2.284,321600.0
2.286,268000.0
2.288,321600.0
2.29,268000.0
2.292,321600.0
2.293,321600.0
2.295,321600.0
2.297,321600.0
2.299,321600.0
2.302,268000.0
2.305,214400.0
2.307,268000.0
2.31,214400.0
2.313,214400.0
2.316,214400.0
2.318,214400.0
2.321,214400.0
2.324,214400.0
2.327,214400.0
2.329,214400.0
2.332,214400.0
2.335,214400.0
2.338,214400.0
2.34,214400.0
2.343,214400.0
2.346,214400.0
2.349,214400.0
2.351,214400.0
2.354,214400.0
2.357,214400.0
2.36,214400.0
2.362,214400.0
2.365,214400.0
2.368,214400.0
2.371,214400.0
2.373,214400.0
2.376,214400.0
2.379,214400.0
2.382,214400.0
2.385,214400.0
2.387,214400.0
2.39,214400.0
2.393,214400.0
2.396,214400.0
2.398,214400.0
2.401,214400.0
2.404,214400.0
2.407,214400.0
2.409,214400.0
2.412,214400.0
2.415,214400.0
2.418,214400.0
2.42,214400.0
2.423,214400.0
2.426,214400.0
2.429,214400.0
2.431,214400.0
2.434,214400.0
2.437,214400.0
2.44,214400.0
2.442,214400.0
2.445,214400.0
2.448,214400.0
2.451,214400.0
2.453,214400.0
2.456,214400.0
2.459,214400.0
2.462,214400.0
2.464,214400.0
2.467,214400.0
2.47,214400.0
2.473,214400.0
2.475,214400.0
2.478,214400.0
2.481,214400.0
2.484,214400.0
2.486,214400.0
2.49,214400.0
2.495,160800.0
2.499,160800.0
2.504,160800.0
2.508,160800.0
2.513,160800.0
2.517,160800.0
2.522,160800.0
2.526,160800.0
2.531,160800.0
2.535,160800.0
2.54,160800.0
2.544,160800.0
2.549,160800.0
2.796,53600.0
3.831,53600.0
3.866,53600.0
3.867,107200.0
3.902,53600.0
3.903,107200.0
3.904,160800.0
3.938,53600.0
3.939,107200.0
3.94,160800.0
3.973,53600.0
3.974,107200.0
3.975,160800.0
3.976,214400.0
3.977,268000.0
4.009,53600.0
4.01,107200.0
4.011,160800.0
4.012,214400.0
4.044,53600.0
4.045,107200.0
4.046,160800.0
4.047,214400.0
4.079,53600.0
4.08,107200.0
4.081,160800.0
4.082,214400.0
4.083,268000.0
4.114,53600.0
4.115,107200.0
4.116,160800.0
4.117,214400.0
4.118,268000.0
4.119,321600.0
4.15,53600.0
4.151,107200.0
4.152,160800.0
4.154,214400.0
4.155,268000.0
4.156,321600.0
4.158,375200.0
4.187,53600.0
4.188,107200.0
4.189,160800.0
4.191,214400.0
4.192,268000.0
4.193,321600.0
4.223,53600.0
4.224,107200.0
4.225,160800.0
4.227,214400.0
4.228,268000.0
4.229,321600.0
4.259,53600.0
4.26,107200.0
4.261,160800.0
4.263,214400.0
4.264,268000.0
4.265,321600.0
4.266,375200.0
4.295,53600.0
4.296,107200.0
4.297,160800.0
4.299,214400.0
4.3,268000.0
4.301,321600.0
4.302,375200.0
4.304,428800.0
4.332,53600.0
4.333,107200.0
4.335,160800.0
4.336,214400.0
4.338,268000.0
4.339,321600.0
4.34,375200.0
4.342,428800.0
4.343,428800.0
4.369,53600.0
4.37,107200.0
4.372,160800.0
4.373,214400.0
4.375,268000.0
4.376,321600.0
4.377,375200.0
4.379,428800.0
4.405,53600.0
4.406,107200.0
4.408,160800.0
4.409,214400.0
4.411,268000.0
4.412,321600.0
4.413,375200.0
4.415,428800.0
4.416,375200.0
4.441,53600.0
4.442,107200.0
4.444,160800.0
4.445,214400.0
4.447,268000.0
4.448,321600.0
4.449,375200.0
4.451,428800.0
4.452,428800.0
4.454,428800.0
4.478,53600.0
4.479,107200.0
4.481,160800.0
4.482,214400.0
4.484,268000.0
4.485,321600.0
4.486,375200.0
4.488,375200.0
4.489,428800.0
4.491,428800.0
4.492,428800.0
4.515,53600.0
4.516,107200.0
4.518,160800.0
4.519,214400.0
4.521,268000.0
4.522,321600.0
4.523,375200.0
4.525,375200.0
4.526,428800.0
4.528,428800.0
4.551,53600.0
4.553,107200.0
4.555,160800.0
4.557,214400.0
4.559,268000.0
4.561,321600.0
4.563,321600.0
4.565,268000.0
4.567,321600.0
4.569,321600.0
4.587,53600.0
4.589,107200.0
4.591,160800.0
4.593,214400.0
4.595,268000.0
4.597,268000.0
4.599,321600.0
4.601,321600.0
4.603,321600.0
4.605,268000.0
4.607,321600.0
4.623,53600.0
4.625,107200.0
4.627,160800.0
4.629,214400.0
4.631,268000.0
4.633,321600.0
4.635,321600.0
4.637,321600.0
4.639,268000.0
4.641,321600.0
4.643,321600.0
4.645,321600.0
4.661,53600.0
4.663,107200.0
4.665,160800.0
4.667,214400.0
4.669,268000.0
4.671,268000.0
4.673,321600.0
4.675,321600.0
4.677,321600.0
4.679,268000.0
4.681,321600.0
4.683,321600.0
4.685,321600.0
4.699,53600.0
4.701,107200.0
4.704,160800.0
4.706,214400.0
4.709,268000.0
4.712,214400.0
4.715,214400.0
4.717,214400.0
4.72,214400.0
4.723,214400.0
4.726,214400.0
4.728,214400.0
4.736,160800.0
4.739,107200.0
4.742,160800.0
4.745,214400.0
4.747,214400.0
4.75,214400.0
4.753,214400.0
4.756,214400.0
4.758,214400.0
4.761,214400.0
4.764,214400.0
4.767,214400.0
4.769,214400.0
4.773,214400.0
4.776,214400.0
4.779,214400.0
4.782,214400.0
4.784,214400.0
4.787,214400.0
4.79,214400.0
4.793,214400.0
4.795,214400.0
4.798,214400.0
4.801,214400.0
4.804,214400.0
4.806,214400.0
4.809,214400.0
4.812,214400.0
4.815,214400.0
4.817,214400.0
4.82,214400.0
4.823,214400.0
4.826,214400.0
4.828,214400.0
4.831,214400.0
4.834,214400.0
4.837,214400.0
4.839,214400.0
4.995,53600.0
4.999,107200.0
5.004,160800.0
5.02,53600.0
5.025,107200.0
5.029,160800.0
5.034,160800.0
5.043,107200.0
5.048,107200.0
5.064,53600.0
8.3,53600.0
8.336,53600.0
8.337,107200.0
8.372,53600.0
8.408,53600.0
8.409,107200.0
8.411,160800.0
8.445,53600.0
8.446,107200.0
8.481,53600.0
8.482,107200.0
8.517,53600.0
8.519,107200.0
8.521,160800.0
8.553,53600.0
8.555,107200.0
8.557,160800.0
8.559,214400.0
8.591,53600.0
8.593,107200.0
8.595,160800.0
8.597,214400.0
8.629,53600.0
8.631,107200.0
8.633,160800.0
8.635,214400.0
8.637,268000.0
8.667,53600.0
8.669,107200.0
8.671,160800.0
8.673,214400.0
8.703,53600.0
8.705,107200.0
8.707,160800.0
8.709,214400.0
8.711,268000.0
8.74,53600.0
8.743,107200.0
8.746,160800.0
8.749,214400.0
8.751,214400.0
8.754,214400.0
8.78,53600.0
8.783,107200.0
8.786,160800.0
8.789,214400.0
8.791,214400.0
8.794,214400.0
8.797,214400.0
8.82,53600.0
8.823,107200.0
8.826,160800.0
8.829,214400.0
8.831,214400.0
8.834,214400.0
8.857,53600.0
8.86,107200.0
8.863,160800.0
8.866,214400.0
8.868,214400.0
8.871,214400.0
8.894,53600.0
8.897,107200.0
8.9,160800.0
8.903,214400.0
8.905,214400.0
8.908,214400.0
8.911,214400.0
8.933,53600.0
8.938,107200.0
8.942,160800.0
8.947,160800.0
8.951,160800.0
8.956,160800.0
8.96,160800.0
8.965,160800.0
8.977,53600.0
8.982,107200.0
9.221,53600.0
10.256,53600.0
10.291,53600.0
10.292,107200.0
10.327,53600.0
10.328,107200.0
10.363,53600.0
10.364,107200.0
10.364,160800.0
10.399,53600.0
10.4,107200.0
10.434,53600.0
10.435,107200.0
10.469,53600.0
10.47,107200.0
10.47,160800.0
10.504,53600.0
10.505,107200.0
10.505,160800.0
10.506,214400.0
10.54,53600.0
10.541,107200.0
10.541,160800.0
10.542,214400.0
10.576,53600.0
10.577,107200.0
10.577,160800.0
10.578,214400.0
10.579,268000.0
10.612,53600.0
10.613,107200.0
10.613,160800.0
10.614,214400.0
10.647,53600.0
10.648,107200.0
10.649,160800.0
10.65,214400.0
10.65,268000.0
10.682,53600.0
10.683,107200.0
10.684,160800.0
10.685,214400.0
10.685,268000.0
10.686,321600.0
10.718,53600.0
10.719,107200.0
10.72,160800.0
10.721,214400.0
10.721,268000.0
10.722,321600.0
10.723,375200.0
10.754,53600.0
10.755,107200.0
10.756,160800.0
10.757,214400.0
10.758,268000.0
10.759,321600.0
10.789,53600.0
10.79,107200.0
10.791,160800.0
10.792,214400.0
10.793,268000.0
10.794,321600.0
10.824,53600.0
10.825,107200.0
10.826,160800.0
10.827,214400.0
10.828,268000.0
10.829,321600.0
10.83,375200.0
10.86,53600.0
10.861,107200.0
10.862,160800.0
10.864,214400.0
10.865,268000.0
10.866,321600.0
10.867,375200.0
10.869,428800.0
10.897,53600.0
10.898,107200.0
10.899,160800.0
10.901,214400.0
10.902,268000.0
10.903,321600.0
10.904,375200.0
10.906,428800.0
10.907,482400.0
10.934,53600.0
10.935,107200.0
10.936,160800.0
10.938,214400.0
10.939,268000.0
10.94,321600.0
10.941,375200.0
10.943,428800.0
10.97,53600.0
10.971,107200.0
10.973,160800.0
10.974,214400.0
10.976,268000.0
10.977,321600.0
10.978,375200.0
10.98,428800.0
11.006,53600.0
11.007,107200.0
11.009,160800.0
11.01,214400.0
11.012,268000.0
11.013,321600.0
11.014,375200.0
11.016,428800.0
11.017,428800.0
11.042,53600.0
11.043,107200.0
11.045,160800.0
11.046,214400.0
11.048,268000.0
11.049,321600.0
11.05,375200.0
11.052,428800.0
11.053,375200.0
11.055,428800.0
11.079,53600.0
11.08,107200.0
11.082,160800.0
11.083,214400.0
11.085,268000.0
11.086,321600.0
11.087,375200.0
11.089,428800.0
11.09,428800.0
11.092,428800.0
11.093,428800.0
11.116,53600.0
11.117,107200.0
11.119,160800.0
11.12,214400.0
11.122,268000.0
11.124,321600.0
11.125,375200.0
11.127,375200.0
11.129,375200.0
11.131,321600.0
11.152,53600.0
11.154,107200.0
11.156,160800.0
11.158,214400.0
11.16,268000.0
11.162,268000.0
11.164,321600.0
11.166,321600.0
11.168,321600.0
11.17,321600.0
11.172,321600.0
11.188,53600.0
11.19,107200.0
11.192,160800.0
11.194,214400.0
11.196,268000.0
11.198,321600.0
11.2,321600.0
11.202,321600.0
11.204,321600.0
11.206,321600.0
11.208,321600.0
11.21,268000.0
11.226,53600.0
11.228,107200.0
11.23,160800.0
11.232,214400.0
11.234,268000.0
11.236,321600.0
11.238,321600.0
11.24,321600.0
11.242,268000.0
11.244,321600.0
11.246,321600.0
11.248,321600.0
11.25,321600.0
11.264,53600.0
11.266,107200.0
11.268,160800.0
11.27,214400.0
11.272,268000.0
11.274,321600.0
11.276,321600.0
11.278,321600.0
11.28,321600.0
11.282,321600.0
11.284,268000.0
11.287,268000.0
11.301,53600.0
11.304,107200.0
11.307,160800.0
11.31,214400.0
11.312,214400.0
11.315,214400.0
11.318,214400.0
11.321,214400.0
11.323,214400.0
11.326,214400.0
11.329,214400.0
11.332,214400.0
11.338,160800.0
11.341,160800.0
11.344,160800.0
11.347,214400.0
11.349,214400.0
11.352,214400.0
11.355,214400.0
11.358,214400.0
11.36,214400.0
11.363,214400.0
11.366,214400.0
11.369,214400.0
11.371,214400.0
11.375,214400.0
11.378,214400.0
11.381,214400.0
11.384,214400.0
11.386,214400.0
11.389,214400.0
11.392,214400.0
11.395,214400.0
11.397,214400.0
11.4,214400.0
11.403,214400.0
11.406,214400.0
11.408,214400.0
11.411,214400.0
11.414,214400.0
11.417,214400.0
11.419,214400.0
11.422,214400.0
11.425,214400.0
11.428,214400.0
11.43,214400.0
11.433,214400.0
11.436,214400.0
11.439,214400.0
11.441,214400.0
11.444,214400.0
11.447,214400.0
11.45,214400.0
11.452,214400.0
11.455,214400.0
11.458,214400.0
11.461,214400.0
11.463,214400.0
11.466,214400.0
11.469,214400.0
11.473,160800.0
11.477,160800.0
11.482,160800.0
11.487,160800.0
11.491,160800.0
11.496,160800.0
11.5,160800.0
11.505,160800.0
11.509,160800.0
11.514,160800.0
11.518,160800.0
11.523,160800.0
11.527,160800.0
11.532,160800.0
11.536,160800.0
